"","NSC","PANEL","CELL","NLOGGI50","INDN","TOTN","DRUGNAME"
"376",8806,"Colon","HCT-15",4.678,3,3,"Melphalan"
"377",8806,"Colon","KM12",4.37,3,3,"Melphalan"
"378",8806,"Colon","KM20L2",4.705,1,3,"Melphalan"
"379",8806,"Breast","MCF7",5.158,3,3,"Melphalan"
"380",8806,"Ovarian","NCI/ADR-RES",4.495,2,3,"Melphalan"
"381",8806,"Ovarian","OVCAR-3",4.982,1,3,"Melphalan"
"382",8806,"Ovarian","OVCAR-4",4.731,3,3,"Melphalan"
"383",8806,"Ovarian","OVCAR-5",4.718,3,3,"Melphalan"
"384",8806,"Ovarian","OVCAR-8",4.705,3,3,"Melphalan"
"385",8806,"Ovarian","IGROV1",4.692,2,3,"Melphalan"
"386",8806,"Ovarian","SK-OV-3",4.858,3,3,"Melphalan"
"387",8806,"Leukemia","P388",5.748,3,3,"Melphalan"
"388",8806,"Leukemia","P388/ADR",5.587,3,3,"Melphalan"
"389",8806,"Leukemia","CCRF-CEM",5.707,3,3,"Melphalan"
"390",8806,"Leukemia","K-562",4.422,2,3,"Melphalan"
"391",8806,"Leukemia","MOLT-4",5.839,2,3,"Melphalan"
"392",8806,"Leukemia","HL-60(TB)",5.157,1,3,"Melphalan"
"393",8806,"Leukemia","RPMI-8226",4.645,3,3,"Melphalan"
"394",8806,"Renal","UO-31",4.528,3,3,"Melphalan"
"395",8806,"Renal","SN12C",5.027,3,3,"Melphalan"
"396",8806,"Renal","SN12K1",4.929,3,3,"Melphalan"
"397",8806,"Renal","A498",4.307,3,3,"Melphalan"
"398",8806,"Renal","CAKI-1",5.413,2,3,"Melphalan"
"399",8806,"Renal","RXF 393",4.798,2,3,"Melphalan"
"400",8806,"Melanoma","LOX IMVI",4.924,3,3,"Melphalan"
"401",8806,"Melanoma","MALME-3M",4.738,2,3,"Melphalan"
"402",8806,"Melanoma","SK-MEL-2",4.64,2,3,"Melphalan"
"403",8806,"Melanoma","SK-MEL-5",4.734,3,3,"Melphalan"
"404",8806,"Melanoma","SK-MEL-28",4.564,3,3,"Melphalan"
"405",8806,"Melanoma","M19-MEL",4.798,3,3,"Melphalan"
"406",8806,"Melanoma","UACC-62",5.195,3,3,"Melphalan"
"407",8806,"Melanoma","UACC-257",4.695,3,3,"Melphalan"
"408",8806,"Central Nervous System","SNB-19",4.458,2,3,"Melphalan"
"409",8806,"Central Nervous System","SNB-75",4.841,2,3,"Melphalan"
"410",8806,"Central Nervous System","SNB-78",4.592,2,3,"Melphalan"
"411",8806,"Central Nervous System","U251",4.926,3,3,"Melphalan"
"412",8806,"Central Nervous System","SF-268",5.249,3,3,"Melphalan"
"413",8806,"Central Nervous System","SF-295",4.796,3,3,"Melphalan"
"414",8806,"Central Nervous System","SF-539",5.041,2,3,"Melphalan"
"415",8806,"Central Nervous System","XF 498",4.679,3,3,"Melphalan"
"416",9706,"Non-Small Cell Lung","NCI-H23",5.529,63,84,"Triethylenemelamine"
"417",9706,"Non-Small Cell Lung","NCI-H522",5.25,61,84,"Triethylenemelamine"
"418",9706,"Non-Small Cell Lung","A549/ATCC",5.433,67,84,"Triethylenemelamine"
"419",9706,"Non-Small Cell Lung","CALU-1",4.664,1,84,"Triethylenemelamine"
"420",9706,"Non-Small Cell Lung","EKVX",4.761,60,84,"Triethylenemelamine"
"421",9706,"Non-Small Cell Lung","NCI-H226",5.069,57,84,"Triethylenemelamine"
"422",9706,"Non-Small Cell Lung","NCI-H322M",4.681,57,84,"Triethylenemelamine"
"423",9706,"Non-Small Cell Lung","NCI-H460",6.383,66,84,"Triethylenemelamine"
"424",9706,"Non-Small Cell Lung","HOP-62",5.745,55,84,"Triethylenemelamine"
"425",9706,"Non-Small Cell Lung","HOP-18",4.788,45,84,"Triethylenemelamine"
"426",9706,"Non-Small Cell Lung","HOP-92",4.992,62,84,"Triethylenemelamine"
"427",9706,"Non-Small Cell Lung","LXFL 529",4.898,20,84,"Triethylenemelamine"
"428",9706,"Non-Small Cell Lung","MLI-076",4.801,1,84,"Triethylenemelamine"
"429",9706,"Small Cell Lung","DMS 114",5.54,46,84,"Triethylenemelamine"
"430",9706,"Small Cell Lung","DMS 273",5.908,47,84,"Triethylenemelamine"
"431",9706,"Colon","HT29",4.84,65,84,"Triethylenemelamine"
"432",9706,"Colon","HCC-2998",4.983,62,84,"Triethylenemelamine"
"433",9706,"Colon","HCT-116",5.03,63,84,"Triethylenemelamine"
"434",9706,"Colon","SW-620",4.955,62,84,"Triethylenemelamine"
"435",9706,"Colon","COLO 205",4.828,66,84,"Triethylenemelamine"
"436",9706,"Colon","DLD-1",4.729,51,84,"Triethylenemelamine"
"437",9706,"Colon","HCT-15",4.895,64,84,"Triethylenemelamine"
"438",9706,"Colon","KM12",4.771,62,84,"Triethylenemelamine"
"439",9706,"Colon","KM20L2",4.834,45,84,"Triethylenemelamine"
"440",9706,"Colon","CACO-2",4.594,1,84,"Triethylenemelamine"
"441",9706,"Colon","RKOp53RE1",5.749,2,84,"Triethylenemelamine"
"442",9706,"Colon","HT29p53RE22",4.839,2,84,"Triethylenemelamine"
"443",9706,"Colon","H1299p53RE29",4.818,2,84,"Triethylenemelamine"
"444",9706,"Colon","RKO Waf1",5.597,2,84,"Triethylenemelamine"
"445",9706,"Breast","MCF7",5.557,38,84,"Triethylenemelamine"
"446",9706,"Ovarian","NCI/ADR-RES",5.23,40,84,"Triethylenemelamine"
"447",9706,"Breast","MDA-MB-231/ATCC",4.56,13,84,"Triethylenemelamine"
"448",9706,"Breast","HS 578T",4.552,14,84,"Triethylenemelamine"
"449",9706,"Breast","MCF7/ATCC",4.997,1,84,"Triethylenemelamine"
"450",9706,"Breast","SK-BR-3",5.228,1,84,"Triethylenemelamine"
"451",9706,"Melanoma","MDA-MB-435",4.85,14,84,"Triethylenemelamine"
"452",9706,"Melanoma","MDA-N",4.815,13,84,"Triethylenemelamine"
"453",9706,"Breast","BT-549",4.756,10,84,"Triethylenemelamine"
"454",9706,"Breast","T-47D",5.079,14,84,"Triethylenemelamine"
"455",9706,"Breast","MAXF 401",5.171,1,84,"Triethylenemelamine"
"456",9706,"Breast","MDA-MB-468",5.316,1,84,"Triethylenemelamine"
"457",9706,"Breast","T47D FOS1",5.221,2,84,"Triethylenemelamine"
"458",9706,"Breast","T47D NFkB15",5.285,2,84,"Triethylenemelamine"
"459",9706,"Breast","T47D ERE4",5.129,2,84,"Triethylenemelamine"
"460",9706,"Breast","MCF7-E6",4.94,2,84,"Triethylenemelamine"
"461",9706,"Ovarian","OVCAR-3",4.742,61,84,"Triethylenemelamine"
"462",9706,"Ovarian","OVCAR-4",4.761,60,84,"Triethylenemelamine"
"463",9706,"Ovarian","OVCAR-5",4.942,65,84,"Triethylenemelamine"
"464",9706,"Ovarian","OVCAR-8",5.114,62,84,"Triethylenemelamine"
"465",9706,"Ovarian","IGROV1",4.845,59,84,"Triethylenemelamine"
"466",9706,"Ovarian","SK-OV-3",5.105,63,84,"Triethylenemelamine"
"467",9706,"Ovarian","ES-2",5.638,1,84,"Triethylenemelamine"
"468",9706,"Leukemia","P388",6.333,22,84,"Triethylenemelamine"
"469",9706,"Leukemia","P388/ADR",6.332,24,84,"Triethylenemelamine"
"470",9706,"Leukemia","CCRF-CEM",6.007,60,84,"Triethylenemelamine"
"471",9706,"Leukemia","K-562",4.958,62,84,"Triethylenemelamine"
"472",9706,"Leukemia","MOLT-4",6.251,62,84,"Triethylenemelamine"
"473",9706,"Leukemia","HL-60(TB)",6.16,53,84,"Triethylenemelamine"
"474",9706,"Leukemia","RPMI-8226",4.895,58,84,"Triethylenemelamine"
"475",9706,"Leukemia","SR",6.416,27,84,"Triethylenemelamine"
"476",9706,"Renal","UO-31",5.105,62,84,"Triethylenemelamine"
"477",9706,"Renal","SN12C",5.522,65,84,"Triethylenemelamine"
"478",9706,"Renal","SN12K1",5.294,26,84,"Triethylenemelamine"
"479",9706,"Renal","A498",4.984,55,84,"Triethylenemelamine"
"480",9706,"Renal","CAKI-1",5.652,56,84,"Triethylenemelamine"
"481",9706,"Renal","RXF 393",5.128,58,84,"Triethylenemelamine"
"482",9706,"Renal","RXF-631",4.985,12,84,"Triethylenemelamine"
"483",9706,"Renal","786-0",5.496,35,84,"Triethylenemelamine"
"484",9706,"Renal","SW-156",5.096,2,84,"Triethylenemelamine"
"485",9706,"Renal","TK-164",4.598,2,84,"Triethylenemelamine"
"486",9706,"Renal","ACHN",6.031,37,84,"Triethylenemelamine"
"487",9706,"Renal","TK-10",4.579,35,84,"Triethylenemelamine"
"488",9706,"Renal","UOK-57",5.642,1,84,"Triethylenemelamine"
"489",9706,"Melanoma","LOX IMVI",5.464,62,84,"Triethylenemelamine"
"490",9706,"Melanoma","MALME-3M",4.924,57,84,"Triethylenemelamine"
"491",9706,"Melanoma","SK-MEL-2",4.742,60,84,"Triethylenemelamine"
"492",9706,"Melanoma","SK-MEL-5",5.161,62,84,"Triethylenemelamine"
"493",9706,"Melanoma","SK-MEL-28",4.836,62,84,"Triethylenemelamine"
"494",9706,"Melanoma","M14",5.312,33,84,"Triethylenemelamine"
"495",9706,"Melanoma","M19-MEL",4.919,49,84,"Triethylenemelamine"
"496",9706,"Melanoma","UACC-62",5.762,61,84,"Triethylenemelamine"
"497",9706,"Melanoma","UACC-257",4.938,59,84,"Triethylenemelamine"
"498",9706,"Melanoma","UABMEL3",5.738,1,84,"Triethylenemelamine"
"499",9706,"Prostate","PC-3",4.775,14,84,"Triethylenemelamine"
"500",9706,"Prostate","DU-145",5.495,13,84,"Triethylenemelamine"
"501",9706,"Prostate","JCA-1",5.12,1,84,"Triethylenemelamine"
"502",9706,"Prostate","ND-1",5.619,1,84,"Triethylenemelamine"
"503",9706,"Prostate","TSU-PRI",5.441,1,84,"Triethylenemelamine"
"504",9706,"Central Nervous System","SNB-19",5.085,63,84,"Triethylenemelamine"
"505",9706,"Central Nervous System","SNB-75",5.228,64,84,"Triethylenemelamine"
"506",9706,"Central Nervous System","SNB-78",4.609,46,84,"Triethylenemelamine"
"507",9706,"Central Nervous System","U251",5.442,66,84,"Triethylenemelamine"
"508",9706,"Central Nervous System","SF-268",5.554,63,84,"Triethylenemelamine"
"509",9706,"Central Nervous System","SF-295",5.64,63,84,"Triethylenemelamine"
"510",9706,"Central Nervous System","SF-539",5.581,65,84,"Triethylenemelamine"
"511",9706,"Central Nervous System","XF 498",5.381,43,84,"Triethylenemelamine"
"512",9706,"Sarcoma","A204/ATCC",5.972,1,84,"Triethylenemelamine"
"513",9706,"Sarcoma","A673",5.907,1,84,"Triethylenemelamine"
"514",9706,"LYM","HT",4.726,2,84,"Triethylenemelamine"
"515",9706,"LYM","RL",6.878,1,84,"Triethylenemelamine"
"516",9706,"LYM","DB",5.792,2,84,"Triethylenemelamine"
"517",12198,"Non-Small Cell Lung","NCI-H23",4.36,2,2,"Dromostanolone Propionate"
"518",12198,"Non-Small Cell Lung","NCI-H522",4.415,2,2,"Dromostanolone Propionate"
"519",12198,"Non-Small Cell Lung","A549/ATCC",4.71,2,2,"Dromostanolone Propionate"
"520",12198,"Non-Small Cell Lung","EKVX",4.655,2,2,"Dromostanolone Propionate"
"521",12198,"Non-Small Cell Lung","NCI-H226",4.017,2,2,"Dromostanolone Propionate"
"522",12198,"Non-Small Cell Lung","NCI-H322M",4,2,2,"Dromostanolone Propionate"
"523",12198,"Non-Small Cell Lung","NCI-H460",4.886,2,2,"Dromostanolone Propionate"
"524",12198,"Non-Small Cell Lung","HOP-62",4.424,2,2,"Dromostanolone Propionate"
"525",12198,"Non-Small Cell Lung","HOP-92",6.39,2,2,"Dromostanolone Propionate"
"526",12198,"Colon","HT29",4.716,2,2,"Dromostanolone Propionate"
"527",12198,"Colon","HCC-2998",4.304,2,2,"Dromostanolone Propionate"
"528",12198,"Colon","HCT-116",5.348,2,2,"Dromostanolone Propionate"
"529",12198,"Colon","SW-620",4.496,2,2,"Dromostanolone Propionate"
"530",12198,"Colon","COLO 205",4.549,1,2,"Dromostanolone Propionate"
"531",12198,"Colon","HCT-15",4.424,2,2,"Dromostanolone Propionate"
"532",12198,"Colon","KM12",4.461,2,2,"Dromostanolone Propionate"
"533",12198,"Breast","MCF7",4.621,2,2,"Dromostanolone Propionate"
"534",12198,"Ovarian","NCI/ADR-RES",4.417,2,2,"Dromostanolone Propionate"
"535",12198,"Breast","MDA-MB-231/ATCC",4.042,2,2,"Dromostanolone Propionate"
"536",12198,"Breast","HS 578T",4.356,2,2,"Dromostanolone Propionate"
"537",12198,"Melanoma","MDA-MB-435",4.312,2,2,"Dromostanolone Propionate"
"538",12198,"Breast","BT-549",4.432,2,2,"Dromostanolone Propionate"
"539",12198,"Breast","T-47D",4.584,2,2,"Dromostanolone Propionate"
"540",12198,"Breast","MDA-MB-468",4.47,2,2,"Dromostanolone Propionate"
"541",12198,"Ovarian","OVCAR-3",4.505,2,2,"Dromostanolone Propionate"
"542",12198,"Ovarian","OVCAR-4",4.102,2,2,"Dromostanolone Propionate"
"543",12198,"Ovarian","OVCAR-5",4.126,2,2,"Dromostanolone Propionate"
"544",12198,"Ovarian","OVCAR-8",4.365,1,2,"Dromostanolone Propionate"
"545",12198,"Ovarian","IGROV1",4.218,2,2,"Dromostanolone Propionate"
"546",12198,"Ovarian","SK-OV-3",4.088,2,2,"Dromostanolone Propionate"
"547",12198,"Leukemia","CCRF-CEM",4.725,2,2,"Dromostanolone Propionate"
"548",12198,"Leukemia","K-562",5.259,2,2,"Dromostanolone Propionate"
"549",12198,"Leukemia","MOLT-4",5.041,2,2,"Dromostanolone Propionate"
"550",12198,"Leukemia","HL-60(TB)",5.255,2,2,"Dromostanolone Propionate"
"551",12198,"Leukemia","RPMI-8226",5.598,2,2,"Dromostanolone Propionate"
"552",12198,"Leukemia","SR",5.493,2,2,"Dromostanolone Propionate"
"553",12198,"Renal","UO-31",4.61,2,2,"Dromostanolone Propionate"
"554",12198,"Renal","SN12C",4.07,2,2,"Dromostanolone Propionate"
"555",12198,"Renal","A498",4.553,2,2,"Dromostanolone Propionate"
"556",12198,"Renal","CAKI-1",4.38,2,2,"Dromostanolone Propionate"
"557",12198,"Renal","RXF 393",4.516,1,2,"Dromostanolone Propionate"
"558",12198,"Renal","786-0",4.363,2,2,"Dromostanolone Propionate"
"559",12198,"Renal","ACHN",4.42,2,2,"Dromostanolone Propionate"
"560",12198,"Renal","TK-10",4.359,2,2,"Dromostanolone Propionate"
"561",12198,"Melanoma","LOX IMVI",4.599,2,2,"Dromostanolone Propionate"
"562",12198,"Melanoma","MALME-3M",4.34,2,2,"Dromostanolone Propionate"
"563",12198,"Melanoma","SK-MEL-2",4.495,1,2,"Dromostanolone Propionate"
"564",12198,"Melanoma","SK-MEL-5",5.23,2,2,"Dromostanolone Propionate"
"565",12198,"Melanoma","SK-MEL-28",4.052,2,2,"Dromostanolone Propionate"
"566",12198,"Melanoma","M14",4.318,2,2,"Dromostanolone Propionate"
"567",12198,"Melanoma","UACC-62",4.858,2,2,"Dromostanolone Propionate"
"568",12198,"Melanoma","UACC-257",4.681,1,2,"Dromostanolone Propionate"
"569",12198,"Prostate","PC-3",4.98,2,2,"Dromostanolone Propionate"
"570",12198,"Prostate","DU-145",4.099,2,2,"Dromostanolone Propionate"
"571",12198,"Central Nervous System","SNB-19",4,2,2,"Dromostanolone Propionate"
"572",12198,"Central Nervous System","SNB-75",4,2,2,"Dromostanolone Propionate"
"573",12198,"Central Nervous System","U251",4.469,2,2,"Dromostanolone Propionate"
"574",12198,"Central Nervous System","SF-268",4.121,2,2,"Dromostanolone Propionate"
"575",12198,"Central Nervous System","SF-295",4.679,2,2,"Dromostanolone Propionate"
"576",12198,"Central Nervous System","SF-539",4.078,2,2,"Dromostanolone Propionate"
"577",14229,"Non-Small Cell Lung","NCI-H23",5.794,2,2,"Acrichine"
"578",14229,"Non-Small Cell Lung","NCI-H522",5.869,2,2,"Acrichine"
"579",14229,"Non-Small Cell Lung","A549/ATCC",5.783,2,2,"Acrichine"
"580",14229,"Non-Small Cell Lung","EKVX",5.337,2,2,"Acrichine"
"581",14229,"Non-Small Cell Lung","NCI-H226",5.398,2,2,"Acrichine"
"582",14229,"Non-Small Cell Lung","NCI-H322M",5.773,2,2,"Acrichine"
"583",14229,"Non-Small Cell Lung","NCI-H460",6.173,2,2,"Acrichine"
"584",14229,"Non-Small Cell Lung","HOP-62",5.653,2,2,"Acrichine"
"585",14229,"Non-Small Cell Lung","HOP-92",5.945,2,2,"Acrichine"
"586",14229,"Non-Small Cell Lung","LXFL 529",5.814,1,2,"Acrichine"
"587",14229,"Small Cell Lung","DMS 114",5.769,1,2,"Acrichine"
"588",14229,"Small Cell Lung","DMS 273",6.261,1,2,"Acrichine"
"589",14229,"Colon","HT29",5.987,1,2,"Acrichine"
"590",14229,"Colon","HCC-2998",5.866,2,2,"Acrichine"
"591",14229,"Colon","HCT-116",6.215,2,2,"Acrichine"
"592",14229,"Colon","SW-620",6.196,2,2,"Acrichine"
"593",14229,"Colon","COLO 205",5.908,2,2,"Acrichine"
"594",14229,"Colon","DLD-1",5.785,1,2,"Acrichine"
"595",14229,"Colon","HCT-15",5.641,2,2,"Acrichine"
"596",14229,"Colon","KM12",5.789,2,2,"Acrichine"
"597",14229,"Colon","KM20L2",5.878,1,2,"Acrichine"
"598",14229,"Breast","MCF7",5.681,1,2,"Acrichine"
"599",14229,"Ovarian","NCI/ADR-RES",5.73,1,2,"Acrichine"
"600",14229,"Breast","MDA-MB-231/ATCC",4.995,1,2,"Acrichine"
"601",14229,"Breast","HS 578T",5.473,1,2,"Acrichine"
"602",14229,"Melanoma","MDA-MB-435",5.833,1,2,"Acrichine"
"603",14229,"Melanoma","MDA-N",5.749,1,2,"Acrichine"
"604",14229,"Breast","BT-549",5.608,1,2,"Acrichine"
"605",14229,"Breast","T-47D",5.637,1,2,"Acrichine"
"606",14229,"Ovarian","OVCAR-3",5.545,2,2,"Acrichine"
"607",14229,"Ovarian","OVCAR-4",5.782,2,2,"Acrichine"
"608",14229,"Ovarian","OVCAR-5",5.698,2,2,"Acrichine"
"609",14229,"Ovarian","OVCAR-8",5.978,2,2,"Acrichine"
"610",14229,"Ovarian","IGROV1",5.754,2,2,"Acrichine"
"611",14229,"Ovarian","SK-OV-3",5.315,2,2,"Acrichine"
"612",14229,"Leukemia","CCRF-CEM",6,2,2,"Acrichine"
"613",14229,"Leukemia","K-562",6.084,2,2,"Acrichine"
"614",14229,"Leukemia","MOLT-4",6.286,2,2,"Acrichine"
"615",14229,"Leukemia","HL-60(TB)",5.693,2,2,"Acrichine"
"616",14229,"Leukemia","RPMI-8226",5.688,1,2,"Acrichine"
"617",14229,"Leukemia","SR",6.048,2,2,"Acrichine"
"618",14229,"Renal","UO-31",5.682,2,2,"Acrichine"
"619",14229,"Renal","SN12C",5.635,2,2,"Acrichine"
"620",14229,"Renal","A498",5.605,1,2,"Acrichine"
"621",14229,"Renal","CAKI-1",5.798,2,2,"Acrichine"
"622",14229,"Renal","RXF 393",5.922,2,2,"Acrichine"
"623",14229,"Renal","RXF-631",5.753,1,2,"Acrichine"
"624",14229,"Renal","786-0",6.003,2,2,"Acrichine"
"625",14229,"Renal","ACHN",5.617,2,2,"Acrichine"
"626",14229,"Renal","TK-10",5.504,2,2,"Acrichine"
"627",14229,"Melanoma","LOX IMVI",5.97,2,2,"Acrichine"
"628",14229,"Melanoma","MALME-3M",5.721,1,2,"Acrichine"
"629",14229,"Melanoma","SK-MEL-2",5.778,1,2,"Acrichine"
"630",14229,"Melanoma","SK-MEL-5",5.767,2,2,"Acrichine"
"631",14229,"Melanoma","SK-MEL-28",5.793,2,2,"Acrichine"
"632",14229,"Melanoma","M14",5.742,2,2,"Acrichine"
"633",14229,"Melanoma","M19-MEL",5.755,1,2,"Acrichine"
"634",14229,"Melanoma","UACC-62",5.813,2,2,"Acrichine"
"635",14229,"Melanoma","UACC-257",5.734,2,2,"Acrichine"
"636",14229,"Prostate","PC-3",5.749,1,2,"Acrichine"
"637",14229,"Prostate","DU-145",5.449,1,2,"Acrichine"
"638",14229,"Central Nervous System","SNB-19",5.271,2,2,"Acrichine"
"639",14229,"Central Nervous System","SNB-75",5.834,1,2,"Acrichine"
"640",14229,"Central Nervous System","SNB-78",5.491,1,2,"Acrichine"
"641",14229,"Central Nervous System","U251",5.89,2,2,"Acrichine"
"642",14229,"Central Nervous System","SF-268",5.649,2,2,"Acrichine"
"643",14229,"Central Nervous System","SF-295",6.137,2,2,"Acrichine"
"644",14229,"Central Nervous System","SF-539",5.777,2,2,"Acrichine"
"645",14229,"Central Nervous System","XF 498",5.763,1,2,"Acrichine"
"646",19893,"Non-Small Cell Lung","NCI-H23",6.475,4,4,"Fluorouracil"
"647",19893,"Non-Small Cell Lung","NCI-H522",5.138,4,4,"Fluorouracil"
"648",19893,"Non-Small Cell Lung","A549/ATCC",6.723,4,4,"Fluorouracil"
"649",19893,"Non-Small Cell Lung","EKVX",4.209,4,4,"Fluorouracil"
"650",19893,"Non-Small Cell Lung","NCI-H226",4.262,2,4,"Fluorouracil"
"651",19893,"Non-Small Cell Lung","NCI-H322M",6.746,2,4,"Fluorouracil"
"652",19893,"Non-Small Cell Lung","NCI-H460",7.248,4,4,"Fluorouracil"
"653",19893,"Non-Small Cell Lung","HOP-62",6.398,4,4,"Fluorouracil"
"654",19893,"Non-Small Cell Lung","HOP-92",4.108,3,4,"Fluorouracil"
"655",19893,"Colon","HT29",6.754,4,4,"Fluorouracil"
"656",19893,"Colon","HCC-2998",7.281,3,4,"Fluorouracil"
"657",19893,"Colon","HCT-116",6.643,3,4,"Fluorouracil"
"658",19893,"Colon","SW-620",6.032,4,4,"Fluorouracil"
"659",19893,"Colon","COLO 205",6.803,4,4,"Fluorouracil"
"660",19893,"Colon","HCT-15",6.956,4,4,"Fluorouracil"
"661",19893,"Colon","KM12",6.671,4,4,"Fluorouracil"
"662",19893,"Breast","MCF7",7.1,3,4,"Fluorouracil"
"663",19893,"Ovarian","NCI/ADR-RES",6.497,4,4,"Fluorouracil"
"664",19893,"Breast","MDA-MB-231/ATCC",5.18,3,4,"Fluorouracil"
"665",19893,"Breast","HS 578T",5.01,4,4,"Fluorouracil"
"666",19893,"Melanoma","MDA-MB-435",7.135,4,4,"Fluorouracil"
"667",19893,"Breast","BT-549",4.974,2,4,"Fluorouracil"
"668",19893,"Breast","T-47D",5.09,4,4,"Fluorouracil"
"669",19893,"Ovarian","OVCAR-3",7.795,4,4,"Fluorouracil"
"670",19893,"Ovarian","OVCAR-4",5.353,3,4,"Fluorouracil"
"671",19893,"Ovarian","OVCAR-5",4.962,3,4,"Fluorouracil"
"672",19893,"Ovarian","OVCAR-8",5.757,4,4,"Fluorouracil"
"673",19893,"Ovarian","IGROV1",5.912,2,4,"Fluorouracil"
"674",19893,"Ovarian","SK-OV-3",4.661,4,4,"Fluorouracil"
"675",19893,"Leukemia","CCRF-CEM",5.009,3,4,"Fluorouracil"
"676",19893,"Leukemia","K-562",5.446,4,4,"Fluorouracil"
"677",19893,"Leukemia","MOLT-4",6.451,3,4,"Fluorouracil"
"678",19893,"Leukemia","HL-60(TB)",5.638,3,4,"Fluorouracil"
"679",19893,"Leukemia","RPMI-8226",7.348,3,4,"Fluorouracil"
"680",19893,"Leukemia","SR",7.623,2,4,"Fluorouracil"
"681",19893,"Renal","UO-31",5.846,4,4,"Fluorouracil"
"682",19893,"Renal","SN12C",6.304,4,4,"Fluorouracil"
"683",19893,"Renal","A498",6.403,4,4,"Fluorouracil"
"684",19893,"Renal","CAKI-1",7.135,3,4,"Fluorouracil"
"685",19893,"Renal","RXF 393",5.583,4,4,"Fluorouracil"
"686",19893,"Renal","786-0",6.137,4,4,"Fluorouracil"
"687",19893,"Renal","ACHN",6.529,3,4,"Fluorouracil"
"688",19893,"Renal","TK-10",5.947,4,4,"Fluorouracil"
"689",19893,"Melanoma","LOX IMVI",6.609,3,4,"Fluorouracil"
"690",19893,"Melanoma","MALME-3M",7.291,2,4,"Fluorouracil"
"691",19893,"Melanoma","SK-MEL-2",4.246,3,4,"Fluorouracil"
"692",19893,"Melanoma","SK-MEL-5",6.328,4,4,"Fluorouracil"
"693",19893,"Melanoma","SK-MEL-28",5.986,4,4,"Fluorouracil"
"694",19893,"Melanoma","M14",6.005,2,4,"Fluorouracil"
"695",19893,"Melanoma","UACC-62",6.276,4,4,"Fluorouracil"
"696",19893,"Melanoma","UACC-257",5.449,4,4,"Fluorouracil"
"697",19893,"Prostate","PC-3",5.627,2,4,"Fluorouracil"
"698",19893,"Prostate","DU-145",6.44,4,4,"Fluorouracil"
"699",19893,"Central Nervous System","SNB-19",5.419,4,4,"Fluorouracil"
"700",19893,"Central Nervous System","SNB-75",4.104,3,4,"Fluorouracil"
"701",19893,"Central Nervous System","U251",6.042,3,4,"Fluorouracil"
"702",19893,"Central Nervous System","SF-268",5.79,4,4,"Fluorouracil"
"703",19893,"Central Nervous System","SF-295",6.644,3,4,"Fluorouracil"
"704",19893,"Central Nervous System","SF-539",7.197,4,4,"Fluorouracil"
"705",23162,"Non-Small Cell Lung","NCI-H23",4.702,2,2,"Nandrolone phenpropionate"
"706",23162,"Non-Small Cell Lung","NCI-H522",4.712,2,2,"Nandrolone phenpropionate"
"707",23162,"Non-Small Cell Lung","A549/ATCC",4.6,2,2,"Nandrolone phenpropionate"
"708",23162,"Non-Small Cell Lung","EKVX",5.652,2,2,"Nandrolone phenpropionate"
"709",23162,"Non-Small Cell Lung","NCI-H226",4.782,2,2,"Nandrolone phenpropionate"
"710",23162,"Non-Small Cell Lung","NCI-H322M",4.716,2,2,"Nandrolone phenpropionate"
"711",23162,"Non-Small Cell Lung","NCI-H460",4.767,2,2,"Nandrolone phenpropionate"
"712",23162,"Non-Small Cell Lung","HOP-62",4.688,2,2,"Nandrolone phenpropionate"
"713",23162,"Non-Small Cell Lung","HOP-92",4.697,2,2,"Nandrolone phenpropionate"
"714",23162,"Colon","HT29",4.74,2,2,"Nandrolone phenpropionate"
"715",23162,"Colon","HCC-2998",4.527,2,2,"Nandrolone phenpropionate"
"716",23162,"Colon","HCT-116",4.715,2,2,"Nandrolone phenpropionate"
"717",23162,"Colon","SW-620",4.692,2,2,"Nandrolone phenpropionate"
"718",23162,"Colon","COLO 205",4.788,1,2,"Nandrolone phenpropionate"
"719",23162,"Colon","HCT-15",4.61,2,2,"Nandrolone phenpropionate"
"720",23162,"Colon","KM12",4.703,2,2,"Nandrolone phenpropionate"
"721",23162,"Breast","MCF7",4.814,2,2,"Nandrolone phenpropionate"
"722",23162,"Ovarian","NCI/ADR-RES",4.72,2,2,"Nandrolone phenpropionate"
"723",23162,"Breast","MDA-MB-231/ATCC",4.724,2,2,"Nandrolone phenpropionate"
"724",23162,"Breast","HS 578T",5.398,2,2,"Nandrolone phenpropionate"
"725",23162,"Melanoma","MDA-MB-435",4.611,2,2,"Nandrolone phenpropionate"
"726",23162,"Breast","BT-549",4.756,2,2,"Nandrolone phenpropionate"
"727",23162,"Breast","T-47D",4.661,2,2,"Nandrolone phenpropionate"
"728",23162,"Breast","MDA-MB-468",4.212,2,2,"Nandrolone phenpropionate"
"729",23162,"Ovarian","OVCAR-3",4.802,2,2,"Nandrolone phenpropionate"
"730",23162,"Ovarian","OVCAR-4",4.725,2,2,"Nandrolone phenpropionate"
"731",23162,"Ovarian","OVCAR-5",4.368,2,2,"Nandrolone phenpropionate"
"732",23162,"Ovarian","OVCAR-8",4.668,1,2,"Nandrolone phenpropionate"
"733",23162,"Ovarian","IGROV1",4.688,2,2,"Nandrolone phenpropionate"
"734",23162,"Ovarian","SK-OV-3",4.356,2,2,"Nandrolone phenpropionate"
